NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOSHIBA DEAD - DELIST.20/12/23,JP3592200004,20633.48,25241.26,19668.88,9589.21,9513.43,13059.17,13042.59,20150.42,19476.09,21739.08,9297.76,20391.31,26914.37,17583.15,18821.65,17329.31,16961.77,6384.55,9080.84,18797.67,18393.4,15253.01,15842.98,18064.4,14864.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOSOH,JP3595200001,920.01,2271.89,1450.64,1322.87,1411.32,1960.19,2965.5,3391.41,3089.14,2170.87,1175.02,1500.21,2102.55,1814.12,1573.69,2476.05,2747.7,2572.53,5196.43,6756.27,4653.1,5087.58,5505.09,5388.11,4173.58,4204.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTO,JP3596200000,2905.5,2067.45,2507.96,1491.04,1649.15,3005.01,3296.55,3157.66,3782.7,2882.94,1805.96,2483.02,2897.65,2857.08,3058.31,5360.6,4428.24,5346.57,6678.39,8681.42,6990.23,8077.21,11864.19,7514.26,6310.88,4477.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOBU RAILWAY,JP3597800006,2592.36,2408.08,2516.04,1940.94,2258.91,3288.19,3429.76,4305.91,4255.82,4147.79,4603.71,4660.43,4775.9,5512,5700.22,4934.97,5006.29,5321.86,5385.85,6811.33,5832.31,7349.5,6207.03,5177.23,4851.91,5551.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOHO,JP3598600009,2600.16,3138.19,2485.43,1902.55,1770,2590.31,3126.31,3722.02,3688.8,4431.61,3291.55,3113.18,3093.8,3294.06,3517.85,3770.01,4238.07,4816.22,5354.98,6036.21,6784.4,7239.4,7409.05,7723.5,6735.22,5966.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOHO ZINC,JP3599000001,302.99,254.19,210.36,144.08,133.03,280.26,352.01,1311.27,1164.26,589.98,357.51,614.21,740.77,554.87,593.21,463.86,433.75,282.12,663.36,762.14,441.9,241.95,302.97,286.58,217.79,102.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOHO GAS,JP3600200004,1102.42,988.68,1227.94,1364.57,1433.34,2061.21,2056.21,2207.7,3013.53,2956.82,3135.76,3107.17,2861.06,3543.66,2747.11,2563.85,2926.62,3631.17,3913.11,3114.52,4457.34,4103.04,6388.55,2891.31,1988.92,2125.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOHOKU ELECTRIC PWR.,JP3605400005,8508.26,6466.95,6448.81,6334.72,7301.26,8618.11,9055.73,10649.31,14296.02,11839.19,12190.42,10495.47,11304.09,4905.85,3771.21,5461.03,6147.65,6497.95,6223.86,6341.83,6506.24,4842.15,4396.32,3168.83,2551.87,3414.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOYO SUISAN KAISHA,JP3613000003,959.53,756.94,880.09,830.75,1035.7,1196.04,1611.17,1779.84,1829.71,1929.22,2875.54,3066.1,2437.24,2761.93,3163.1,3427.91,3689.2,3960.88,3912.4,4267,4121.86,4823.11,4899.31,4645.14,4722.66,6035.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOYO SEIKAN GROUP HDG.,JP3613400005,4086.19,3252.64,3496.16,2439.81,2450.45,2839.3,3995.75,3616.13,3913.39,3608,3240.13,3172.77,4190.07,3037.02,3071.23,3843.52,2890.98,3772.42,4086.56,3236.63,4539.46,3638.67,2402.45,2678.26,2493.17,2857.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOYOBO,JP3619800000,899.31,962.55,1345.85,801.65,1018.21,1550.45,1727.48,2315.19,2184.19,1449,1045.72,1150.59,1385.32,1274.11,1681.43,1550.72,1227.02,1156.72,1436.14,1615.22,1322.49,1281.69,1134.8,1010.03,692.74,670.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORAY INDS.,JP3621000003,6762.34,5559.38,4988.25,3241.33,2940.17,5353.52,6470.44,11562.76,10093.95,8544.41,6151.95,7794.71,11986.71,12435.57,9206.72,11140.95,13539,13673.39,14167.69,15065.1,11845.7,10821.05,11224.6,9511.95,9709.7,8231.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOKUYAMA,JP3625000009,832.97,919.69,977.83,627.86,800.24,1017.47,1692.48,4868.71,4503.33,2050.44,1646.57,1858.71,1847.19,1250.78,750.29,1337.59,828.49,427.32,1663.77,1926.44,1804.51,1813.74,1781.27,1234.94,1074.91,1100.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIXIL,JP3626800001,4148.69,3636.03,2866.86,3833.96,4879.91,6256.99,5876.29,6474.59,7161.15,5329.39,3989.23,5994.13,6896.35,6832.78,6498.87,8241.73,6959.67,6806.04,7960.94,7549.16,4590.38,5348.76,8241.1,6851.6,4670.49,3804.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOPPAN HOLDINGS,JP3629000005,8198.49,7742.55,5491.13,5465.26,4890.99,7696.84,7422.87,9277.69,7564.8,6533.92,4887.78,6128.47,6506.16,5412.98,4427.13,5008.75,4718.77,6054.81,6811.53,6099.93,5690.63,7040.31,5325.26,6638.2,5496.92,8753.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOYOTA MOTOR,JP3633400001,99128.3,172842.98,125514.83,91246.44,89408.4,121473.78,140042.89,187142.92,239060.7,199774.62,116338.73,127910.62,146135.12,133919.12,178114.9,199023.05,218915.75,188985.83,184504.63,220140.82,195473.35,233693.11,245099.76,322669.52,235814.72,359479.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOYODA GOSEI,JP3634200004,720.05,5570.55,3081.33,1164.4,2308.73,3182.93,2496.84,2521.9,2909.34,4499.71,1704.98,3484.49,2895.6,2200.09,3136.92,2882.19,2730.84,2590.98,3126.59,3004.26,2797.9,2926.48,3627.29,2539.81,2136.72,2547.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOYOTA INDS.,JP3634600005,5001.26,5801.82,5845.53,4314.73,4629.96,7088.19,7974.35,11978.71,15636.45,12805.62,7073.28,8951.86,10339.68,9985.42,11501.07,14807.3,16864.19,14424.24,15126.34,20665.08,16298.69,18551.61,29845.17,25205.18,18793.96,29764.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOYOTA TSUSHO,JP3635000007,708.41,756.83,922.16,889.22,1245.73,2464.03,4289.07,7128.28,9478.27,8185.98,3259.11,5150.77,6720.38,7041.52,8728.91,8153.88,8832.06,7476.59,10237.12,13349.6,10774.43,12272.23,15207.66,15201.76,15187.91,22254.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOYOTA BOSHOKU,JP3635400009,163.78,401.86,350.24,306.7,323.23,496.01,4583.78,3211.08,4378.42,6019.94,1661.9,3469.38,3053.88,2060.22,2498.58,1924.11,2270.53,3005.47,3882.74,4113.29,3023.03,2873.75,3332.84,3555.79,2879.79,2995.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TREND MICRO,JP3637300009,1374.28,14066.1,6487.9,2984.9,2426.8,3643.16,6401.49,4273.09,3540.68,4763.12,4235.75,5102.42,4412.64,4463.53,4194.79,4220.52,3984.12,5706.91,5450.21,6971.64,7225.92,7744.05,7815.78,7498.69,6758.85,7863.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOWA HDG.,JP3638600001,586.22,488.83,1165.53,1125.53,1160.84,1626.94,2150.39,3790.47,2953.43,1857.82,1054.87,1706.51,2329.91,2068.19,2118.18,2726.03,2546.86,2071.34,2510.39,2411.04,1942.9,2298.3,2468.64,2790.87,2085.28,2130.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIKON,JP3657400002,4506.6,13377.44,4935.13,2464.36,2799.53,5186.24,4911.34,6580.69,8379.88,11033.13,4211.02,8344.15,9726.82,10757.18,9199.44,6922.18,4941.09,6238.51,6443.78,7370.41,6727.87,4886.14,3232.17,4291.24,3619.61,3585.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NISHI-NIPPON FINL.HDG.,JP3658850007,,,,,,,,,,,,,,,,,,,1939.51,2240.23,1483.42,1120,1032.95,1184.61,1223.22,1715.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEST JAPAN RAILWAY,JP3659000008,8729.52,6789.66,8462.96,7514.68,6676.65,7753.55,7758.61,8148.74,9547.87,9735.96,7840.14,7016.56,7662.88,8311.65,7976.2,7841.13,10277.61,12412.34,12358.08,14183.93,13782.59,16176.5,11792.29,10472.2,9795.75,10579.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOJITZ,JP3663900003,,,,,,932.02,970.3,2475.48,3769.68,4420.87,1805.37,2156.79,2872.47,2262.73,2000.57,2191.64,1756.01,2459.9,3211.55,3905.57,4697.9,4058.61,3002.23,4168.22,4891.76,5660.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICHIREI,JP3665200006,734.81,808.67,1224.28,725.91,957.5,1025.37,1223.75,1348.15,1731.31,1562.78,1208.37,1161.86,1453.37,1508.16,1597.44,1261.96,1436.75,2449.94,3090.84,3299.97,3406.5,3572.61,3918.76,3046.93,2678.91,3398.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JGC HOLDINGS,JP3667600005,348.29,633.31,1782.89,1846.63,1608.19,2459.84,2632.71,6001.51,4498.08,3987.3,3748.03,4806.51,6427.16,7187.29,6884.17,9253.05,5451.16,3894.15,4381.02,5130.32,3823.65,3682.19,3128.81,2556.06,3285,3062.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NISSAN CHEMICAL,JP3670800006,665.88,1032.97,1270.44,915.67,759.16,1534.87,1597.77,3042.08,2217.62,2178.59,1446.73,2369.72,2091.16,1668.18,2155.62,2487.55,2923.17,3578.21,5138.82,5589.78,7520.93,6481.25,8427.92,8190.61,6588.87,5803.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NISSAN MOTOR,JP3672400003,8610.42,16217.36,23479.48,21433.7,34785.73,46921.14,47805.23,50202.47,51518.63,39730.87,13673.69,37082.38,47598.01,44454.42,48160.8,39097.09,39862.92,41473.17,42233.44,44497.65,35690.78,22919.3,24924.48,21970.23,15246.6,16642.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NISSIN FOODS HOLDINGS,JP3675600005,3043.38,2848.61,2878.05,2418.47,2562.64,3105.04,3430.77,3714.16,4553.21,4040.96,4064.14,4055.23,4223.81,4435.44,4372.91,5257.51,5625.46,6083.23,6185.6,8137.63,7039.92,8829.59,8528.97,8231.48,8793.52,9871.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NISSHIN SEIFUN,JP3676800000,2064.45,1758.94,1983.45,1221.55,1580.96,2070.28,2624.77,2585.88,2519.53,2526.49,2760.35,3414.42,3283.75,3006.77,2952.25,2750.24,3615.88,5134.4,4490.93,5788.01,6181.16,5356.59,5177.25,4327.75,3615.33,4293.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NISSHINBO HOLDINGS,JP3678000005,831.06,1026.01,1039.59,799.97,737.44,1161.94,1673.17,2278.54,2215,2092.94,1358.93,1545.14,1999.8,1646.58,1354.28,1513.09,1909.37,1792.34,1671.21,2354.64,1510.45,1673.65,1437.39,1539.03,1238.33,1423.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NITTO DENKO,JP3684000007,2504.08,6989.11,4513.09,3888.6,4527.66,8696.14,8870.98,15410.17,8669.54,8214.05,3455.05,6533.44,9917.59,6732.91,10681.63,7481.38,10667.54,9172.36,14335.09,13747.04,9585.95,9125.62,14526.32,11337.14,9653.36,12477.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
